X,Y,ele,time,magvar,geoidheigh,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsd,dgpsid,layer,path
73.915379,15.22033,0.630478000000000,2025/11/14 05:01:12.000,,,"808",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_14-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_14-NOV-25.gpx|layername=waypoints
73.921197,15.213792,-5.952209000000000,2025/11/14 05:05:49.000,,,"809",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_14-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_14-NOV-25.gpx|layername=waypoints
73.927119,15.206965,-2.126694000000000,2025/11/14 05:10:25.000,,,"810",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_14-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_14-NOV-25.gpx|layername=waypoints
73.932504,15.199547,-2.059715000000000,2025/11/14 05:15:03.000,,,"811",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_14-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_14-NOV-25.gpx|layername=waypoints
73.932219,15.191134,-1.910362000000000,2025/11/14 05:19:31.000,,,"812",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_14-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_14-NOV-25.gpx|layername=waypoints
73.926165,15.17435,1.835663000000000,2025/11/14 05:28:27.000,,,"813",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_14-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_14-NOV-25.gpx|layername=waypoints
73.935484,15.158413,0.688721000000000,2025/11/14 05:37:11.000,,,"814",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_14-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_14-NOV-25.gpx|layername=waypoints
73.940197,15.152354,2.309853000000000,2025/11/14 05:40:41.000,,,"815",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_14-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_14-NOV-25.gpx|layername=waypoints
73.944493,15.144963,-3.027847000000000,2025/11/14 05:44:32.000,,,"816",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_14-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_14-NOV-25.gpx|layername=waypoints
73.950731,15.142066,-1.986244000000000,2025/11/14 05:48:37.000,,,"817",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_14-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_14-NOV-25.gpx|layername=waypoints
73.949804,15.142366,-2.667213000000000,2025/11/15 01:06:37.000,,,"817",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
73.94296,15.141477,-3.449341000000000,2025/11/15 01:10:07.000,,,"818",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
73.940697,15.141069,-2.422676000000000,2025/11/15 01:12:23.000,,,"819",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
73.93348,15.136912,-2.465446000000000,2025/11/15 01:16:29.000,,,"820",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
73.933337,15.136787,-2.613480000000000,2025/11/15 01:16:35.000,,,"821",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
73.931299,15.13076,-1.322304000000000,2025/11/15 01:20:59.000,,,"822",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
73.934038,15.126508,-1.974442000000000,2025/11/15 01:23:33.000,,,"823",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
73.935993,15.123564,-2.114273000000000,2025/11/15 01:25:23.000,,,"824",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
73.935525,15.121915,-0.574837000000000,2025/11/15 01:26:20.000,,,"825",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
73.934614,15.119093,-1.066475000000000,2025/11/15 01:27:58.000,,,"826",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
73.931415,15.116654,-2.226952000000000,2025/11/15 01:30:38.000,,,"827",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
73.922504,15.11904,-1.409073000000000,2025/11/15 01:35:25.000,,,"828",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
73.913767,15.117596,-1.856499000000000,2025/11/15 01:40:06.000,,,"829",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
73.915607,15.108036,-1.099892000000000,2025/11/15 01:45:48.000,,,"830",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
73.920788,15.102599,-0.421165000000000,2025/11/15 01:49:38.000,,,"831",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
73.921243,15.094974,0.033569000000000,2025/11/15 01:54:16.000,,,"832",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
73.913782,15.090277,-1.329102000000000,2025/11/15 01:59:02.000,,,"833",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
73.904868,15.086714,-0.784958000000000,2025/11/15 02:04:20.000,,,"834",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
73.909909,15.082941,-1.039787000000000,2025/11/15 02:09:26.000,,,"835",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
73.919525,15.080407,-0.795448000000000,2025/11/15 02:14:46.000,,,"836",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
73.926363,15.077763,-0.029854000000000,2025/11/15 02:18:57.000,,,"837",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
73.92403,15.069676,0.247429000000000,2025/11/15 02:23:52.000,,,"838",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
73.933433,15.069281,1.547745000000000,2025/11/15 02:28:50.000,,,"839",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
73.942469,15.069075,0.274170000000000,2025/11/15 02:33:31.000,,,"840",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
73.952569,15.069347,-0.122719000000000,2025/11/15 02:38:49.000,,,"841",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
73.955344,15.062872,0.071854000000000,2025/11/15 02:43:07.000,,,"842",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
73.956626,15.051311,-0.627380000000000,2025/11/15 02:49:19.000,,,"843",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
73.962536,15.049126,0.698906000000000,2025/11/15 02:53:00.000,,,"844",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
73.965201,15.048789,0.655144000000000,2025/11/15 02:54:25.000,,,"845",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
73.970882,15.048415,0.740211000000000,2025/11/15 02:57:26.000,,,"846",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
73.979188,15.049202,0.470284000000000,2025/11/15 03:02:25.000,,,"847",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
73.975401,15.040707,1.139244000000000,2025/11/15 03:07:19.000,,,"848",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
73.970914,15.033452,0.255798000000000,2025/11/15 03:12:07.000,,,"849",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
73.978321,15.027804,0.412216000000000,2025/11/15 03:17:05.000,,,"850",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
73.985426,15.022052,-2.473198000000000,2025/11/15 03:22:03.000,,,"851",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
73.985561,15.021942,-2.602509000000000,2025/11/15 03:22:08.000,,,"852",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
73.992325,15.016497,-0.502197000000000,2025/11/15 03:26:46.000,,,"853",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
73.995173,15.008086,-0.747673000000000,2025/11/15 03:31:40.000,,,"854",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
74.005461,15.005041,-1.432922000000000,2025/11/15 03:37:44.000,,,"855",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
74.011955,15.004572,-2.289452000000000,2025/11/15 03:41:13.000,,,"856",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
74.012904,15.004542,-2.371422000000000,2025/11/15 03:41:43.000,,,"857",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
74.015168,15.004418,-1.823822000000000,2025/11/15 03:42:56.000,,,"858",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
74.020908,15.00342,-1.838470000000000,2025/11/15 03:46:28.000,,,"859",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
74.021967,14.994602,-1.264793000000000,2025/11/15 03:51:20.000,,,"860",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
74.021,14.985612,-1.607185000000000,2025/11/15 03:56:05.000,,,"861",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
74.033964,14.97161,-2.037910000000000,2025/11/15 04:05:46.000,,,"862",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
74.041469,14.96613,1.403877000000000,2025/11/15 04:10:36.000,,,"863",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
74.041834,14.963751,0.838287000000000,2025/11/15 04:11:48.000,,,"864",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
74.041966,14.9631,0.973267000000000,2025/11/15 04:12:10.000,,,"865",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
74.042834,14.957678,0.125740000000000,2025/11/15 04:19:00.000,,,"866",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
74.036683,14.953933,-0.197609000000000,2025/11/15 04:22:14.000,,,"867",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
74.03268,14.945416,0.781502000000000,2025/11/15 04:26:27.000,,,"868",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
74.033408,14.94335,2.449448000000000,2025/11/15 04:30:03.000,,,"869",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
74.03279,14.93897,2.580971000000000,2025/11/15 04:33:51.000,,,"870",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
74.029649,14.931019,3.638657000000000,2025/11/15 04:38:13.000,,,"871",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
74.028073,14.92234,1.447830000000000,2025/11/15 04:43:00.000,,,"872",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
74.034863,14.92195,0.035248000000000,2025/11/15 04:48:01.000,,,"873",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
74.039068,14.926786,0.851486000000000,2025/11/15 04:52:24.000,,,"874",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
74.033665,14.934108,-0.204742000000000,2025/11/15 04:57:06.000,,,"875",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
74.034323,14.94236,2.021034000000000,2025/11/15 05:02:14.000,,,"876",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
74.038707,14.947743,3.848473000000000,2025/11/15 05:05:46.000,,,"877",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
74.039381,14.948851,5.405289000000000,2025/11/15 05:06:26.000,,,"878",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
74.034374,14.955253,3.165016000000000,2025/11/15 05:11:00.000,,,"879",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
74.031723,14.962484,2.117653000000000,2025/11/15 05:15:33.000,,,"880",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
74.037383,14.969648,1.968575000000000,2025/11/15 05:20:09.000,,,"881",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
74.037849,14.976665,1.488693000000000,2025/11/15 05:24:38.000,,,"882",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
74.032018,14.982443,1.954147000000000,2025/11/15 05:29:17.000,,,"883",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
74.037198,14.984893,0.240540000000000,2025/11/15 05:31:56.000,,,"884",,,,,,,,,,"Flag, Blue",,,,,,,,,Waypoints_15-NOV-25 waypoints,C:/Users/imran/OneDrive - Indian Institute of Science/IISc files/IISC/Thesis/Goa_population_estimation/Imran_surveys/GPS/Nov 25/Waypoints_15-NOV-25.gpx|layername=waypoints
